x_p1,y_p1,x_p2,y_p2,x_p3,y_p3,x_p4,y_p4,x_p5,y_p5,x_p6,y_p6,x_p7,y_p7,x_p8,y_p8
-32.91840781124798,-9.752248745240742,-35.00280770368445,0.013823571670988974,-54.80019578389495,38.726549240764015,-67.98057000831452,-7.843044538622168,-78.56874214463303,-36.71891885477969,-89.04155300407655,-86.56895817487609,-100.459893262746,-30.404311191267666,-93.76874230555181,4.74172909965855
-32.41110246651078,-9.65400879513666,-35.000651166998175,0.0023769348438106423,-54.457753041602686,38.71586819091425,-67.99660911691707,-7.8076201814754915,-77.87317849814738,-36.964413962048326,-89.62671931085897,-86.57376739125839,-99.6398725829531,-30.174929466255666,-93.66826134494505,5.065322957781843
-31.910078135031185,-9.513249775775467,-34.999730570967856,-0.001261753611579397,-54.28581959930827,38.69390274443967,-68.00178273785538,-7.796047509452577,-77.15006638339693,-37.19906733063391,-89.5748558563441,-86.6595800955396,-98.83729378730222,-30.143778312592726,-93.61821835951585,5.204052714154885
-31.416322813103882,-9.335798253546951,-34.99999999999855,-4.8463409905038154e-12,-54.23296929948806,38.668371257835375,-67.99999999982094,-7.7999999996661575,-76.40834943478049,-37.41991323279022,-89.09729709249615,-86.80606909031545,-98.05174365905877,-30.239116405334656,-93.60406456866339,5.218145411853641
-30.932636188671225,-9.135448693801894,-35.00000000000195,4.823442674461779e-12,-54.19144790788172,38.65604897542962,-67.99999999995234,-7.799999999891182,-75.67293091307496,-37.618882572359446,-88.66741036485713,-86.92552609845944,-97.27144942630412,-30.304218093083733,-93.59242015508522,5.241021447807564
-30.460097926158916,-8.91005950433227,-35.00000000000156,3.232694719363402e-12,-54.182046311139544,38.65325277778163,-67.99999999998384,-7.799999999955952,-74.94038352363046,-37.79784539069574,-88.19282892250497,-87.03577908257667,-96.50030946622891,-30.37020256068305,-93.58977998650451,5.246200563380707
-30.000003219764345,-8.66024846112889,-35.00000000000087,1.5511259816408285e-12,-54.20375432711044,38.65970392037382,-67.99999999999511,-7.799999999983459,-74.21191831785168,-37.95711766540362,-87.67666652401773,-87.13741687372183,-95.73959801984343,-30.436528490090215,-93.59587303064568,5.234241576207442
-29.553613157041042,-8.386700278877505,-35.000000000000384,6.149308055297781e-13,-54.25561656875289,38.675072425155946,-67.99999999999866,-7.799999999994153,-73.48870863286798,-38.09709185783749,-87.12184605734441,-87.23097738862086,-94.99049948738929,-30.502803298278018,-93.61040428323983,5.205665860761641
-29.12215126209675,-8.090164734121437,-35.00000000000014,2.0840439248935765e-13,-54.33673060706127,38.6989833907755,-67.99999999999964,-7.799999999997999,-72.77188878152788,-38.21823131727946,-86.53110722243451,-87.3169577358019,-94.25411384699481,-30.56877304615122,-93.63305824850345,5.160959097300783
-28.706800141984406,-7.771454610172408,-35.00000000000004,6.75563721963566e-14,-54.44624448003032,38.7310225136533,-67.99999999999989,-7.799999999999283,-72.0625528055671,-38.32106493040979,-85.90701448744922,-87.39582226343578,-93.53146110239763,-30.63431256978467,-93.66350188932793,5.100573317121027
-28.308698245249683,-7.43144346932506,-35.0,2.3508291875818877e-14,-54.58335370407177,38.770740906625186,-67.99999999999994,-7.799999999999687,-71.361753327362,-38.40618196554584,-85.25196521865081,-87.4680087855985,-92.82348492734579,-30.69941583496921,-93.70138711458642,5.024929162307705
-27.928936741518548,-7.071063258481907,-35.0,1.0639536219257749e-14,-54.74729791535898,38.81765930049713,-67.99999999999994,-7.799999999999812,-70.67050053145618,-38.47422707273752,-84.56819791964068,-87.5339332077583,-92.13105565667516,-30.764186510777634,-93.7463528670039,4.934418294856771
-27.568556530675437,-6.691301754750933,-34.999999999999986,1.9951105764504234e-15,-54.93735724428691,38.87127171051668,-67.99999999999997,-7.799999999999864,-69.98976130269156,-38.52589541087632,-83.85780054282358,-87.5939927565946,-91.45497275723872,-30.828828754641464,-93.7980268704743,4.829405903839449
-27.22854538982853,-6.2931998580169735,-34.99999999999997,-1.1941239782994478e-14,-55.15284850605892,38.931048645200704,-67.99999999999996,-7.79999999999987,-69.32045854396969,-38.56192788133335,-83.1227188562095,-87.64856800421217,-90.79596689687747,-30.893638199783926,-93.85602709088275,4.710233270550559
-26.909835265880975,-5.877848737907369,-34.99999999999993,-4.518982751749266e-14,-55.39312127381297,38.99643992969558,-67.99999999999997,-7.79999999999983,-68.66347069327355,-38.58310645458811,-82.36476486306367,-87.69802386286533,-90.15470171635755,-30.958993135504038,-93.91996295963722,4.5772203606898865
-26.613299721129305,-5.44638684297203,-34.9999999999998,-1.2765395347600615e-13,-55.65755388716939,39.06687721025156,-68.00000000000003,-7.799999999999684,-68.01963145649557,-38.59024958206916,-81.58562528142147,-87.74270971368206,-89.53177539752518,-31.025345871514403,-93.98943640439991,4.430668419910491
-26.339751538889864,-4.999996780275466,-34.99999999999943,-3.217664434305814e-13,-55.945549438156725,39.1417762007259,-68.00000000000028,-7.799999999999195,-67.38972976976956,-38.58420769017831,-80.78687009586798,-87.78295882162885,-88.9277221106908,-31.093214279106483,-94.0640427270313,4.270862554827195
-26.089940495716267,-4.539902073953741,-34.99999999999855,-7.353343178566373e-13,-56.25653176773562,39.220538726463616,-68.00000000000118,-7.799999999997652,-66.77451000234086,-38.565858757345346,-79.96996119587321,-87.81908717901464,-88.34301341528524,-31.16317350418474,-94.14337136457581,4.098074286072274
-25.864551306313928,-4.067363811621009,-34.99999999999663,-1.4960271201837288e-12,-56.589941499225404,39.30255461555042,-68.00000000000401,-7.799999999993256,-66.17467240849417,-38.53610397806506,-79.13626111394845,-87.85139191102077,-87.77805967995455,-31.235847850019137,-94.22700656525653,3.912564063440742
-25.664201746784464,-3.5836771878168308,-34.999999999992895,-2.70434885641886e-12,-56.94523212952625,39.3872034823506,-68.00000000001134,-7.799999999982489,-65.5908738346603,-38.495863520281326,-78.28704187339943,-87.88014936883353,-87.23321158128823,-31.311902830781488,-94.31452800790007,3.714583735773175
-25.48944096134376,-3.0901679539667946,-34.99999999998686,-4.206286448062373e-12,-57.32186619484679,39.47385644346697,-68.00000000002687,-7.799999999960703,-65.02372868554858,-38.446072384266046,-77.42349395001816,-87.90561302864299,-86.70876173414149,-31.392037400400127,-94.4055113899837,3.504378970147031
-25.340747957155735,-2.588188784583334,-34.99999999997926,-5.448863865200975e-12,-57.719311524451925,39.56187780179249,-68.0000000000522,-7.7999999999267065,-64.47381015098671,-38.387676372341986,-76.54673534507681,-87.92801130775592,-86.2049465008279,-31.47697636486588,-94.49952900654714,3.2821916163157043
-25.21853029140825,-2.0791155696641894,-34.99999999997331,-5.548399887218428e-12,-58.13703759354582,39.650626730168845,-68.00000000007793,-7.799999999893955,-63.941651693070924,-38.3216281794485,-75.65782075902143,-87.94754540197977,-85.7219480211094,-31.56746298963503,-94.59615033953546,3.0482620132955245
-25.123122954231818,-1.5643436434499078,-34.999999999975685,-3.926148644460908e-12,-58.57451198459711,39.739458982297,-68.00000000006779,-7.799999999909034,-63.42774879133242,-38.24888361469211,-74.75775084687811,-87.96438724097061,-85.2598964998201,-31.664251817054268,-94.69494267467812,2.802831235645138
-25.054787450505508,-1.045283960008324,-34.99999999998494,-1.6824793178254812e-12,-59.031196964514606,39.827728655145606,-68.0000000000309,-7.79999999995818,-62.93256094198256,-38.170397963695024,-73.84748153140676,-87.97867764962174,-84.81887278372558,-31.768101710501043,-94.7954717607603,2.5461432782637976
-25.013760361109156,-0.5239306651933688,-34.99999999999416,-4.616771635965346e-13,-59.50632334692235,39.914532627682654,-68.00000000001002,-7.799999999985565,-62.456673728606575,-38.08750022183387,-72.9282933800525,-87.99055639150534,-84.398910491955,-31.88006818754235,-94.89712855408274,2.2785493923536513
-24.9999710783081,0.0002854384666099996,-35.00000000000516,1.6301064189184528e-13,-60.00011061560149,40.000128904654495,-67.99999999999396,-7.800000000005875,-61.99991841974267,-37.999810584232584,-71.99981888083302,-87.99998223433708,-83.99999806483271,-31.999849712334374,-95.00008701924503,1.9999493826116186
