x_p1,y_p1,x_p2,y_p2,x_p3,y_p3,x_p4,y_p4,x_p5,y_p5,x_p6,y_p6,x_p7,y_p7,x_p8,y_p8
-35.6975647318924,9.975640423260089,-34.99999999999998,-9.793736148355418e-14,-80.14667169105338,39.11799610143617,-68.00000000000036,-7.799999999999745,-59.53456148171829,-37.40365458455498,-45.09995401087292,-86.308072550011,-81.7975974192551,-42.33895890338037,-96.65118205776301,-9.837096868752955
-35.87155742054395,9.961946901688211,-34.99999999999997,-1.0356900664088092e-13,-80.3457498103655,39.0660053027694,-68.00000000000036,-7.7999999999997485,-59.66320136714418,-37.44013837737329,-44.934284036125334,-86.25672350643484,-81.89610603491033,-42.50945272108824,-96.64227548135267,-9.958715413461753
-36.045284624362246,9.94521887458653,-34.99999999999997,-1.0786841225375539e-13,-80.54276233455587,39.01366365203006,-68.00000000000034,-7.799999999999755,-59.79627938807862,-37.47724689068692,-44.77400812134877,-86.20435798332979,-81.9982911453106,-42.68019526837814,-96.6329424155604,-10.079167752458586
-36.21869342435807,9.925461437474155,-34.99999999999997,-1.1170880520547508e-13,-80.73764044766597,38.96101482466857,-68.00000000000034,-7.799999999999762,-59.93385468304736,-37.5149342088753,-44.61923952339173,-86.15095534554592,-82.10422150278178,-42.851115706671,-96.62320092027576,-10.198409082999138
-36.39173099853109,9.902680608657821,-34.99999999999997,-1.149143927423334e-13,-80.93031465294399,38.90810373689877,-68.00000000000034,-7.799999999999771,-60.07598720726713,-37.55315171545716,-44.47009185896985,-86.09649337971075,-82.213967191266,-43.02214066579811,-96.61306970538821,-10.316394072194736
-36.564344637959955,9.87688332739867,-34.999999999999964,-1.1780899248824766e-13,-81.12071476381135,38.85497653987616,-68.00000000000034,-7.7999999999997796,-60.22273768240027,-37.59184799610891,-44.326679013031466,-86.04094817768816,-82.32759956862357,-43.193194166087125,-96.60256812642302,-10.433076852373015
-36.73648176285795,9.848077451798474,-34.999999999999964,-1.1813898928179903e-13,-81.30876989450951,38.80168061227609,-68.00000000000031,-7.799999999999791,-60.374167540365264,-37.63096873924496,-44.1891150397083,-85.98429401535387,-82.44519120203371,-43.36419753873547,-96.59171617921034,-10.548411016423882
-36.90808993858931,9.816271756405992,-34.999999999999964,-1.1682691924400778e-13,-81.49440845044545,38.74826455117346,-68.00000000000031,-7.7999999999998035,-60.53033886079569,-37.67045663427043,-44.05751405537087,-85.92650322668389,-82.56681579603905,-43.535069344617206,-96.58053449353186,-10.662349613152973
-37.07911689164129,9.78147592954415,-34.99999999999996,-1.1560221561223282e-13,-81.67755811825816,38.694778161120645,-68.0000000000003,-7.799999999999816,-60.69131430171987,-37.710251267640814,-43.93199012329118,-85.86754607317428,-82.69254811275536,-43.70572529169329,-96.56904432568743,-10.774845142665699
-37.24951052554724,9.743700570358886,-34.99999999999996,-1.1482606063594468e-13,-81.85814585563287,38.64127244131444,-68.00000000000028,-7.799999999999829,-60.85715702301197,-37.75028901689062,-43.812657129386025,-85.80739060863088,-82.8224638837458,-43.87607815122471,-96.55726754992074,-10.885849551809804
-37.419218936755584,9.702957185590543,-34.99999999999996,-1.1214725061381086e-13,-82.03609788089452,38.587799570738014,-68.00000000000027,-7.799999999999843,-61.02793060214408,-37.79050294282226,-43.699628648496144,-85.74600253939484,-82.95663971303455,-44.046037673017466,-96.54522664864093,-10.995314229706818
-37.5881904304403,9.65925818606881,-34.99999999999996,-1.0661434833904295e-13,-82.21133966241817,38.534412891157416,-68.00000000000026,-7.799999999999856,-61.203698941746865,-37.83082268007953,-43.59301780062755,-85.68334508009582,-83.09515297071135,-44.215510499963685,-96.53294470137419,-11.103190003407612
-37.75637353624754,9.612616882932267,-34.99999999999996,-1.0200350455211362e-13,-82.383795907899,38.48116688784696,-68.00000000000024,-7.799999999999869,-61.38452616846525,-37.87117432636598,-43.49293709656486,-85.61937880505906,-83.23808167655572,-44.38440008217777,-96.52044537237651,-11.209427133709855
-37.92371702397404,9.56304748357367,-34.99999999999996,-9.755602189293329e-14,-82.55339055353137,38.42811716791151,-68.00000000000023,-7.79999999999988,-61.57047652257374,-37.91148033060782,-43.39949827223859,-85.55406149552569,-83.3855043730856,-44.552606591068155,-96.50775289683615,-11.313975311181036
-38.09016991917236,9.510565087312258,-34.99999999999996,-9.328724964595322e-14,-82.72004675315375,38.37532043606792,-68.00000000000021,-7.799999999999892,-61.76161423779503,-37.95165938040412,-43.312812111210874,-85.48734798288666,-83.53749998741264,-44.72002683372739,-96.49489206559129,-11.416783652434493
-38.255681518678145,9.455185680794337,-34.99999999999996,-8.770256464647337e-14,-82.88368686742291,38.322834467741515,-68.0000000000002,-7.799999999999904,-61.958003410744936,-37.991626289153984,-43.23298825462268,-85.4191899881742,-83.69414768126516,-44.886554168070006,-96.48188820828607,-11.517800696711202
-38.42020140605486,9.396926133123607,-34.99999999999996,-8.294612305976779e-14,-83.04423245308979,38.27071807932764,-68.00000000000018,-7.799999999999915,-62.15970785940681,-38.03129188330193,-43.160134997928566,-85.34953595810401,-83.85552668851759,-45.05207841919885,-96.46876717488539,-11.61697440282543
-38.58367946695103,9.335804190722657,-34.99999999999996,-7.725677051928005e-14,-83.20160425245813,38.219031095461744,-68.00000000000017,-7.799999999999925,-62.366790970019935,-38.07056289019762,-43.09435907372731,-85.27833089801469,-84.02171613954708,-45.2164857975343,-96.45555531546546,-11.714252146538291
-38.74606590436569,9.271838471927246,-34.99999999999996,-7.20386974839639e-14,-83.35572218311529,38.167834313135955,-68.00000000000014,-7.799999999999933,-62.57931553174871,-38.10934182712734,-43.035765419985196,-85.20551620211161,-84.19279487171883,-45.3796588192997,-96.44227945819596,-11.809580718429157
-38.907311253816914,9.205048461314968,-34.99999999999996,-6.767602553671069e-14,-83.50650532803692,38.117189462493414,-68.00000000000014,-7.7999999999999385,-62.797343558484144,-38.14752689213896,-42.984456932938045,-85.13102948148759,-84.36884122528706,-45.541476230018475,-96.42896688542574,-11.902906322341718
-39.06736639840926,9.135454503770067,-34.99999999999996,-6.474142332257124e-14,-83.65387192617573,38.06715916412621,-68.00000000000014,-7.799999999999944,-63.02093609711475,-38.1850118573533,-42.9405342039522,-85.05480439046585,-84.54993282398513,-45.70181293174588,-96.41564530778292,-11.994174574488259
-39.226182583795186,9.063077798286187,-34.99999999999996,-6.202054371447895e-14,-83.79773936365827,38.01780688269704,-68.00000000000014,-7.799999999999948,-63.250153021593626,-38.2216859655302,-42.904095239623125,-84.97677045189003,-84.73614633956844,-45.860539914829474,-96.4023428361976,-12.083330503303168
-39.38371143302613,8.98794039150894,-34.99999999999996,-5.832715349864924e-14,-83.9380241657245,37.969196876698945,-68.00000000000011,-7.799999999999953,-63.48505281211968,-38.25743383073961,-42.87523516439606,-84.89685288207411,-84.92755723956792,-46.01752419506795,-96.38908795175347,-12.170318550144554
-39.539904961288606,8.910065171020303,-34.99999999999996,-5.473013705288972e-14,-84.07464198955958,37.921394144163116,-68.00000000000011,-7.7999999999999545,-63.725692318746404,-38.29213534407516,-42.85404590500134,-84.81497241621966,-85.12423951751055,-46.17262875721889,-96.3759094732736,-12.255082570951277
-39.69471559052083,8.829475858366838,-34.99999999999996,-5.053665787428749e-14,-84.20750761818047,37.87446436411932,-68.00000000000011,-7.799999999999959,-63.972126508731,-38.325665585441634,-42.84061585601821,-84.73104513521345,-85.32626540486633,-46.32571250589011,-96.36283652254433,-12.337565838971376
-39.848096163905446,8.74619700183386,-34.99999999999996,-4.616675346758179e-14,-84.3365349555553,37.828473833610204,-68.00000000000011,-7.7999999999999625,-64.22440819694087,-38.35789474254733,-42.83502952590715,-84.64498229483297,-85.53370506399227,-46.47663022493853,-96.34989848707997,-12.417711048686783
-39.999999960233964,8.660253968967812,-34.99999999999996,-4.187897008453013e-14,-84.46163702314954,37.783489400056915,-68.00000000000009,-7.799999999999966,-64.48258775864356,-38.38868803833892,-42.837367162888896,-84.55669015851083,-85.7466262613587,-46.62523254659371,-96.33712498033154,-12.495460321069244
-40.15038070813852,8.571672938849053,-34.999999999999964,-3.773319275125331e-14,-84.58272595810953,37.73957838877101,-68.00000000000009,-7.799999999999969,-64.74671282402221,-38.417905668229054,-42.847704360096735,-84.46606983494561,-85.96509402037023,-46.77136593162019,-96.32454579924253,-12.570755210312154
-40.29919260018651,8.48048089411746,-34.999999999999964,-3.423330458736707e-14,-84.69971301331154,37.69680852540594,-68.00000000000007,-7.799999999999973,-65.01682795378086,-38.44540274858649,-42.86611163949281,-84.373017121994,-86.18917025312527,-46.9148726619335,-96.3121908790557,-12.643536712193727
-40.44639030683405,8.386705612753255,-34.999999999999964,-3.0957654724530707e-14,-84.81250855952331,37.65524785314069,-68.00000000000006,-7.799999999999977,-65.29297429523476,-38.471029278084394,-42.89265401411666,-84.27742235843913,-86.41891337050423,-47.05559084718794,-96.30009024527672,-12.713745274237402
-40.59192899023377,8.290375659615563,-34.999999999999964,-2.7332519113223057e-14,-84.92102208994437,37.61496464438885,-68.00000000000006,-7.799999999999979,-65.57518921831897,-38.49463011363508,-42.92739052832916,-84.17917028540367,-86.65437787003069,-47.193354446960946,-96.28827396270243,-12.781320807847116
-40.73576431789282,8.19152037774128,-34.99999999999997,-2.4242305394788508e-14,-85.02516222741129,37.57602730682834,-68.00000000000006,-7.799999999999983,-65.86350593099903,-38.516044962777855,-42.970373775831,-84.07813991936474,-86.89561390101977,-47.32799331026572,-96.27677208142563,-12.846202702606245
-40.877852476177054,8.090169879406899,-34.99999999999997,-2.0910780161658455e-14,-85.12483673457551,37.53850428355065,-68.00000000000003,-7.7999999999999865,-66.1579530736253,-38.535108394531804,-43.0216493953716,-83.97420443893205,-87.14266680661159,-47.45933323423286,-96.26561457973175,-12.908329842941088
-41.018150183657,7.986355036956014,-34.99999999999997,-1.827502065789027e-14,-85.21995252738276,37.50246394713382,-68.00000000000003,-7.79999999999999,-66.45855429184593,-38.551649870875444,-43.081255544226664,-83.86723108777028,-87.39557664238723,-47.58719604390897,-96.254831303809,-12.967640627361593
-41.15661470429187,7.880107473395315,-34.99999999999997,-1.545420993850193e-14,-85.31041569220558,37.467974487450604,-68.00000000000003,-7.799999999999993,-66.76532778777641,-38.565493801170625,-43.14922234971225,-83.75708109628609,-87.65437767138367,-47.7113996952266,-96.24445190419965,-13.024072990504656
-41.29320386044735,7.771459552761904,-34.99999999999997,-1.4005298249101905e-14,-85.39613150700293,37.43510379303337,-68.00000000000003,-7.799999999999995,-67.07828584922419,-38.57645962200844,-43.22557133922514,-83.64360962495738,-87.91909783546285,-47.83175840330202,-96.23450576892873,-13.077564428217038
-41.427876045743304,7.660444370264904,-34.99999999999997,-1.1366747304793613e-14,-85.4770044669049,37.40391932582882,-68.0,-7.799999999999998,-67.39743435688007,-38.58436190511792,-43.310314849554814,-83.52666573246083,-88.18975820315072,-47.94808279831414,-96.2250219532557,-13.128052025927804
-41.56059023772748,7.547095742204329,-34.99999999999998,-8.485186146067455e-15,-85.5529383146429,37.37448798919088,-68.0,-7.8000000000000025,-67.7227722695201,-38.58901049614505,-43.40345541650808,-83.40609237205388,-88.46637239424896,-48.060180111307155,-96.21602910600585,-13.175472490571742
-41.69130601037139,7.431448195670322,-34.999999999999986,-5.569304287874732e-15,-85.6238360762706,37.34687598897803,-68.0,-7.800000000000008,-68.05429108741023,-38.590210687276794,-43.50498514622488,-83.28172641999159,-88.74894598173483,-48.16785439233755,-96.20755539245101,-13.219762186337373
-41.819983546384414,7.3135369580258605,-34.999999999999986,-2.411846702422941e-15,-85.68960010264286,37.32114868764199,-67.99999999999999,-7.800000000000017,-68.39197429427583,-38.5877634268525,-43.61488506995005,-83.15339874010868,-89.03747587170781,-48.27090676345154,-96.19962841372467,-13.260857174524313
-41.94658364934253,7.193397946176166,-34.999999999999986,2.120096364580149e-15,-85.75013211714439,37.29737045122023,-67.99999999999997,-7.800000000000033,-68.73579677838569,-38.58146556927082,-43.73312448446336,-83.02093428907375,-89.33194966241844,-48.369135709026835,-96.19227512277226,-13.298693257805875
-42.071067755628,7.071067755628063,-34.999999999999986,8.31525118948868e-15,-85.80533327018102,37.27560448917261,-67.99999999999994,-7.800000000000058,-69.08572423351316,-38.57111016866181,-43.85966028086892,-82.88415226723171,-89.63234498372569,-48.46233740603935,-96.18552173685809,-13.333206029202255
-42.19339794617613,6.946583649342635,-35.0,1.6221288195021452e-14,-85.85510420096844,37.25591268703562,-67.99999999999991,-7.800000000000096,-69.44171254076895,-38.55648681995004,-43.994436265003,-82.74286632038832,-89.93862881868039,-48.550306096816655,-96.17939364666994,-13.364330926078903
-42.313536958025836,6.81998354638456,-35.000000000000014,2.7090535543443873e-14,-85.89934510717322,37.23835543190499,-67.99999999999989,-7.800000000000152,-69.80370713255984,-38.537382051080996,-44.13738247335161,-82.59688479836814,-90.25075680932514,-48.63283450681104,-96.17391532208781,-13.392003289492298
-42.431448195670306,6.691306010371612,-35.00000000000003,4.063103078239986e-14,-85.93795582297918,37.22299143079882,-67.99999999999983,-7.800000000000228,-70.17164234020913,-38.513579770318394,-44.28841448907512,-82.44601107668939,-90.56867254924036,-48.709714309858796,-96.16911021470874,-13.416158429211556
-42.547095742204334,6.560590237727789,-35.00000000000005,5.861252492915129e-14,-85.97083590616785,37.20987752200081,-67.99999999999976,-7.800000000000336,-70.54544072708438,-38.484861772639675,-44.44743276352851,-82.29004394825668,-90.89230686585381,-48.78073664328369,-96.16500065724875,-13.436731694748191
-42.660444370264926,6.427876045743717,-35.00000000000008,8.025101527376528e-14,-85.99788473481564,37.19906847953516,-67.99999999999966,-7.800000000000484,-70.92501240941158,-38.451008309357256,-44.61432194954473,-82.12877809257313,-91.22157709607316,-48.84569267504449,-96.1616077599754,-13.453658552729138
-42.77145955276193,6.293203860447917,-35.000000000000114,1.0943063171880248e-13,-86.01900161421986,37.190616810981915,-67.99999999999955,-7.800000000000686,-71.3102543673168,-38.41179872517039,-44.788950253728494,-81.96200463062682,-91.55638635940026,-48.904374224910356,-96.15895130435794,-13.46687467094721
-42.880107473395356,6.156614704292638,-35.00000000000017,1.449299651007728e-13,-86.03408589467234,37.18457254890515,-67.9999999999994,-7.800000000000957,-71.70104974902547,-38.36701216690052,-44.97116881609072,-81.78951177431298,-91.89662283334619,-48.95657444136535,-96.15704963416093,-13.476316009420666
-42.98635503695607,6.018150183658035,-35.00000000000023,1.8723531172636788e-13,-86.04303710070047,37.180983036235034,-67.99999999999923,-7.800000000001321,-72.09726717156178,-38.31642836817761,-45.16081112655018,-81.61108558002184,-92.24215903669294,-49.00208853558615,-96.15591954424613,-13.48191891878588
-43.09016987940697,5.8778524761784405,-35.00000000000031,2.3799639102313836e-13,-86.0457550723925,37.17989270601989,-67.99999999999899,-7.800000000001806,-72.49876002173248,-38.25982851431923,-45.35769248914389,-81.42651081685369,-92.59285112694324,-49.040714573394276,-96.15557616739187,-13.483620246338626
-43.19152037774136,5.735764317894674,-35.00000000000041,3.0149000827845867e-13,-86.04214011941434,37.18134285604428,-67.99999999999872,-7.800000000002449,-72.90536576164337,-38.1969961915719,-45.56160954623016,-81.23557196082737,-92.94853821917054,-49.07225432554594,-96.15603285948423,-13.481357450024106
-43.290375659615634,5.591928990236212,-35.00000000000054,3.76884248256201e-13,-86.03209318830783,37.18537141889668,-67.99999999999838,-7.800000000003298,-73.31690524348656,-38.12771842475655,-45.77233987654548,-81.03805432742946,-93.3090417344317,-49.096514176075644,-96.15730108348295,-13.475068720657156
-43.38670561275329,5.446390306837265,-35.000000000000696,4.625198276974855e-13,-86.015516043639,37.19201272816085,-67.999999999998,-7.800000000004414,-73.73318203884315,-38.051786807171496,-45.98964168268385,-80.83374535591174,-93.67416478693279,-49.11330608764666,-96.15939029261745,-13.464693112631107
-43.480480894117434,5.299192600190701,-35.00000000000087,5.551156689244619e-13,-85.99231146352933,37.201297281504004,-67.99999999999756,-7.800000000005875,-74.15398178827742,-37.968998726343884,-46.213253585423104,-80.62243605989437,-94.04369162025766,-49.12244862196492,-96.1623078133193,-13.450170683343408
-43.57167293884892,5.1503807081439525,-35.00000000000108,6.555686787432093e-13,-85.96238345006554,37.21325150153547,-67.99999999999709,-7.800000000007783,-74.57907157754005,-37.87915868887756,-46.442894544310775,-80.40392266006629,-94.41738710417054,-49.123768012276,-96.16605872845466,-13.431442641532438
-43.66025396896749,4.99999996024097,-35.0000000000013,7.6145387942549e-13,-85.92563745502838,37.22789749541785,-67.99999999999663,-7.800000000010271,-75.008199347256,-37.78207974720776,-46.67826392605259,-80.17800841609976,-94.79499630479958,-49.117099283771815,-96.17064576147557,-13.408451504677782
-43.746197001833224,4.848096163914389,-35.00000000000155,8.701813623910232e-13,-85.88198062132075,37.24525281432275,-67.99999999999625,-7.80000000001349,-75.44109334353607,-37.67758503053065,-46.919041744506586,-79.94450567630571,-95.17624414239133,-49.10228741637334,-96.1760691621687,-13.381141265565605
-43.82947585836568,4.694715590532206,-35.00000000000179,9.620172098821143e-13,-85.8313220404023,37.265330213935584,-67.99999999999605,-7.800000000017677,-75.87746161751537,-37.56550938151263,-47.16488909844092,-79.70323816503418,-95.56083515228948,-49.07918854282833,-96.18232659473513,-13.34945756807264
-43.91006517101814,4.539904961303264,-35.00000000000198,1.0146821006379742e-12,-85.77357302594737,37.28813741733177,-67.99999999999629,-7.800000000023363,-76.31699158239087,-37.44570109958569,-47.41544883569251,-79.45404352937122,-95.94845336634769,-49.047671173340106,-96.18941302899617,-13.313347892149578
-43.98794039150494,4.383711433045311,-35.00000000000201,9.870584665586703e-13,-85.708647403849,37.31367688166085,-67.99999999999736,-7.800000000031183,-76.75934963708686,-37.31802379068182,-47.6703464748633,-79.19677616823701,-96.33876233360236,-49.00761743604683,-96.19732063557561,-13.272761747922894
-44.063077798279096,4.226182583820526,-35.00000000000176,8.274516720264379e-13,-85.63646181857149,37.341945570193445,-67.99999999999982,-7.800000000041839,-77.20418086621278,-37.18235832213968,-47.929191418222175,-78.93131036854751,-96.73140530070023,-48.958924320575406,-96.2060386859641,-13.227650878747491
-44.13545450375808,4.067366398442845,-35.00000000000102,4.594851355661346e-13,-85.55693605573865,37.37293473139421,-68.00000000000446,-7.80000000005619,-77.65110882649546,-37.038604880198974,-48.191578491926045,-78.65754377455474,-97.12600557426748,-48.90150490963595,-96.21555345842395,-13.17796947297012
-44.205048461295306,3.907311253861614,-34.99999999999946,-2.275046947324945e-13,-85.46999338068515,37.406629686802745,-68.00000000001265,-7.800000000075578,-78.09973543036034,-36.88668512596301,-48.45708985201466,-78.37540121776861,-97.52216708910737,-48.83528958116907,-96.22584815074337,-13.123674384046947
-44.271838471895755,3.746065904425412,-34.99999999999655,-1.3945952049477217e-12,-85.37556089256105,37.4430096295992,-68.00000000002626,-7.800000000101744,-78.54964093778248,-36.72654444393008,-48.72529729665518,-78.08483893582076,-97.9194752077247,-48.76022716100046,-96.2369028008897,-13.064725358578892
-44.33580419067333,3.583679467030728,-34.999999999991495,-3.265757503122386e-12,-85.27356989339339,37.482047435836705,-68.00000000004819,-7.8000000001365954,-79.00038406792191,-36.558154275147785,-48.995765026772446,-77.78584920913184,-98.3174977781755,-48.67628600325844,-96.2486942166519,-13.001085271702578
-44.39692613304706,3.42020140616282,-34.99999999998312,-6.148270220157727e-12,-85.16395627134632,37.5237094903903,-68.00000000008234,-7.80000000018457,-79.45150224238226,-36.381514524698225,-49.26805289818005,-77.47846544399238,-98.71578647847133,-48.58345497311229,-96.26119591538965,-12.93272036918038
-44.455185680676436,3.255681518827272,-34.99999999996971,-1.0439931242167397e-11,-85.0466608971837,37.56795552978117,-68.00000000013429,-7.8000000002515675,-79.90251197226485,-36.196656030490004,-49.541720208624525,-77.16276772939344,-99.11387847675854,-48.48174430363028,-96.27437807503405,-12.85960051536384
-44.5105650871331,3.0901699193798926,-34.99999999994884,-1.6639864926130626e-11,-84.92163003276244,37.614738504061464,-68.00000000021171,-7.800000000343518,-80.35290940129518,-36.00364307730845,-49.81633006208282,-76.8388888922625,-99.51129843678487,-48.37118629604075,-96.28820749748948,-12.781699446120651
-44.56304748330653,2.9237170242606982,-34.999999999917165,-2.5342487965214284e-11,-84.78881575016317,37.66400445998837,-68.00000000032517,-7.800000000465651,-80.80217101738948,-35.80257593659362,-50.09145435023423,-76.50702107116305,-99.90756089783352,-48.251835830356086,-96.30264758558893,-12.698995025675995
-44.61261688254144,2.756373536638886,-34.99999999987033,-3.720320069409101e-11,-84.64817635982723,37.71569244773968,-68.00000000048799,-7.800000000624731,-81.24975454500921,-35.59359340848858,-50.36667938662468,-76.16742282131689,-100.30217305696462,-48.12377065144329,-96.31765833473955,-12.61146950617521
-44.65925818550746,2.5881904309678267,-34.999999999802995,-5.281578041000193e-11,-84.49967684581662,37.76973445343479,-68.00000000071651,-7.800000000828737,-81.69510003052031,-35.37687533827039,-50.641612222262594,-75.82042675331549,-100.69463797876658,-47.987091394357535,-96.33319634037179,-12.519109788625851
-44.7029571847993,2.4192189374563826,-34.99999999970858,-7.268765685942044e-11,-84.34328930608488,37.82605535968499,-68.00000000103,-7.800000001085143,-82.13763113234916,-35.152645074427895,-50.91588766147541,-75.46644769324756,-101.08445825333158,-47.841921312427765,-96.34921482226285,-12.421907683740823
-44.74370056926497,2.2495105264629744,-34.999999999579686,-9.705849250760709e-11,-84.17899339542083,37.884572936322485,-68.00000000144966,-7.800000001399982,-82.57675662724267,-34.92117183020499,-51.18917598324411,-75.10599133189845,-101.47114011654338,-47.68840567245304,-96.36566366673705,-12.319860171104022
-44.781475928062015,2.0791168928161277,-34.99999999940867,-1.2569758476548955e-10,-84.00677676845281,37.945197863398946,-68.00000000199667,-7.800000001776418,-83.01187214306891,-34.682772904579735,-51.461191355335714,-74.73966330437966,-101.85419803731402,-47.526710783744306,-96.38248948767989,-12.212969654898043
-44.81627175443991,1.9080899400666702,-34.99999999918914,-1.575982539196274e-10,-83.8266355198906,38.0078337884005,-68.00000000268862,-7.800000002213427,-83.44236212765749,-34.43781571220552,-51.73170090531934,-74.36817860710833,-102.23315976364968,-47.35702263210518,-96.39963570719712,-12.101244214354136
-44.84807744924906,1.7364817646756237,-34.99999999891715,-1.9088737253236352e-10,-83.63857461895586,38.072377419483004,-68.00000000353441,-7.800000002703312,-83.86760206154764,-34.186719565217906,-52.000534383518186,-73.99237121602776,-102.60757180241288,-47.17954509657552,-96.41704265664123,-11.984697846938897
-44.87688332417254,1.5643446401440735,-34.999999998592926,-2.2276153031324547e-10,-83.44260833471405,38.13871865633976,-68.00000000452928,-7.800000003230338,-84.28696092085377,-33.92995714273827,-52.267594317350074,-73.61320371620951,-102.97700528618347,-46.99449773627339,-96.43464769859418,-11.863350702200608
-44.90268060467985,1.3917310010895894,-34.99999999822349,-2.4953067601328816e-10,-83.23876064884351,38.20674076009362,-68.00000000564935,-7.800000003770047,-84.69980389383386,-33.66805557705311,-52.53286651375782,-73.23177668845213,-103.34106215353094,-46.80211314747882,-96.45238537024616,-11.737229304093372
-44.92546143270261,1.2186934272746028,-34.999999997823515,-2.6705317105499523e-10,-83.02706565222181,38.27632056332723,-68.00000000684747,-7.80000000428965,-85.10549535198625,-33.40159707863068,-52.79643071657793,-72.84933752197799,-103.69938153657561,-46.60263390745991,-96.47018754843188,-11.606366759557641
-44.94521886902792,1.0452846275915941,-34.99999999741642,-2.7133353270145457e-10,-82.80756792155867,38.347328721079535,-68.00000000805241,-7.8000000047499345,-85.50340207247834,-33.131219016311576,-53.05847116882561,-72.46728823541243,-104.05164621115426,-46.396309141780705,-96.48798363639972,-11.47080295106418
-44.96194689540795,0.8715574240118679,-34.99999999703182,-2.594709925616798e-10,-82.58032287215252,38.41963000331677,-68.0000000091751,-7.800000005110859,-85.8928967043291,-32.857613364166056,-53.319286767306274,-72.08719179182715,-104.39758892146797,-46.18339077577379,-96.50570077219655,-11.330584710777202
-44.97564041638658,0.6975647354991545,-34.99999999670325,-2.3035108567962179e-10,-82.34539708288483,38.49308362898885,-68.00000001011762,-7.800000005336495,-86.27336146509913,-32.581525423734675,-53.5793004298029,-71.71077629201417,-104.73699834322053,-45.96412955852652,-96.52326405830757,-11.18576597405831
-44.98629526084113,0.5233595618954646,-34.999999996462115,-1.853052152535152e-10,-82.10286858941117,38.56754364142998,-68.00000001078989,-7.800000005402265,-86.64419204812613,-32.30375173042595,-53.839067227791396,-71.33993633047008,-105.06972439988398,-45.73877097793742,-96.54059681197937,-11.036407909985321
-44.993908183241814,0.34899496778025274,-34.99999999633182,-1.280743364239179e-10,-81.85282714169605,38.642859324387906,-68.00000001112696,-7.800000005300034,-87.00480171264593,-32.02513705639603,-54.09928077271077,-70.97673070830152,-105.39568259893336,-45.50755121733,-96.55762083539187,-10.882579026720427
-44.99847686463103,0.17452406630837558,-34.999999996322515,-6.425508910563287e-11,-81.59537442196068,38.718875657583894,-68.00000001110422,-7.80000000504122,-87.35462552013851,-31.746570430664722,-54.36077728899081,-70.62337563117305,-105.7148570140976,-45.27069333528031,-96.57425670461151,-10.724355249559151
-44.999999913327756,3.029044038131697e-09,-34.99999999642877,-1.0115632301444326e-13,-81.33062421937207,38.795433810206944,-68.00000001074223,-7.800000004654489,-87.69312467019962,-31.468980111363287,-54.62453676824748,-70.28223249325006,-106.02730151205166,-45.02840387854981,-96.59042407599549,-10.561819969698794
-44.998476865364864,-0.1745240603105408,-34.99999999663716,5.855207792482845e-11,-81.05870255789439,38.87237167031395,-68.00000001008569,-7.800000004174969,-88.01979087830858,-31.19332746583753,-54.89168058601404,-69.95578937955904,-106.3331388158383,-44.78087015949619,-96.60604200846791,-10.39506406188575
-44.99390818463195,-0.3489949619614189,-34.99999999692514,1.0721283896531729e-10,-80.77974777396284,38.94952440767657,-68.0000000092034,-7.800000003641452,-88.33415072589014,-30.920599743308447,-55.16346498533794,-69.64663553144307,-106.63255702145145,-44.52825844014433,-96.62102929991582,-10.224185869193034
-44.98629526274158,-0.5233595563701697,-34.999999997266436,1.43186390272887e-10,-80.49391054099127,39.026725067105154,-68.00000000817481,-7.800000003091195,-88.6357699024479,-30.651801759847956,-55.44126989641443,-69.35742822491908,-106.92580324694066,-44.27071326124255,-96.63530483562567,-10.049291153554549
-44.975640418621644,-0.6975647303705936,-34.99999999763844,1.652056431045749e-10,-80.20135383811122,39.103805188855276,-68.00000000706481,-7.800000002554254,-88.92425724859696,-30.387946559158873,-55.726582681209415,-69.09085183332581,-107.21317420239636,-44.008358131480804,-96.64878794650251,-9.870493010903006
-44.96194689785359,-0.8715574193678449,-34.999999998045695,1.7104329156459474e-10,-79.90225286095327,39.18059545227215,-68.00000000585268,-7.80000000204042,-89.19926850029404,-30.130045161764063,-56.02097656916478,-68.84956928256963,-107.49500362791896,-43.74129774640648,-96.66139877457836,-9.687911750096314
-44.94521887166108,-1.045284623496107,-34.99999999850769,1.5660589114538454e-10,-79.596794872301,39.25692633871158,-68.00000000446792,-7.800000001548257,-89.46050962686542,-29.879095570971025,-56.32608379183704,-68.6361666615264,-107.77164675372364,-43.469621835794285,-96.67305864336322,-9.501674734569495
-44.92546143555619,-1.2186934237587699,-34.999999999018335,1.1989220610522426e-10,-79.28517899127272,39.33262880920223,-68.000000002922,-7.800000001081784,-89.70773965503915,-29.636071256816024,-56.6435637124301,-68.45309237220766,-108.04346218121205,-43.193410644741185,-96.68369043023787,-9.3119161864187
-44.90268060767926,-1.3917309981516786,-34.99999999949346,7.073047340676119e-11,-78.96761592059087,39.407534991875224,-68.00000000148131,-7.800000000667518,-89.94077287469301,-29.40190939033879,-56.97506657685492,-68.3025928629754,-108.31079184836739,-42.91274194019588,-96.69321893790138,-9.118776953295802
